Name,Rating,Date,Review,Place_Name,Address,Phone,Website,Place_Rating,Total_Reviews,Categories,Latitude,Longitude
みみみみやび,4,8 か月前,"棚田です。
「日本の棚田百選」にも選ばれています。
駐車場は棚田の看板の前に開けた場所があり２台ほど駐車可能です。

４月にも訪れましたが、田植えされていなかったので再チャレンジで訪れました。
しっかりと苗が育って段状に緑が広がっていて綺麗でした。
自然豊かで棚田と山の景色が最高に綺麗でした。
棚田を見る機会がないので見れてよかったです。
私の実家もお米を育てていますが、棚田は機械などが入るのが難しく手作業などがおおく大変そうだなぁと勝手に見て思ってました。

田んぼ自体も減っている世の中なので、手間を惜しまず棚田の綺麗な景色を残してくれる地元の方に感謝しかないです。

これからも残り続けてほしい景色です。",大張沢尻棚田,"
〒981-2302 宮城県伊具郡丸森町大張川張","
0224-72-6663",https://marumori.jp/spot/oharitanada/,"3.8
(77)",営業時間を追加,景勝地,37.946507,140.7009179
みみみみやび,4,8 か月前,"棚田です。
「日本の棚田百選」にも選ばれています。
駐車場は棚田の看板の前に開けた場所があり２台ほど駐車可能です。

４月にも訪れましたが、田植えされていなかったので再チャレンジで訪れました。
しっかりと苗が育って段状に緑が広がっていて綺麗でした。
自然豊かで棚田と山の景色が最高に綺麗でした。
棚田を見る機会がないので見れてよかったです。
私の実家もお米を育てていますが、棚田は機械などが入るのが難しく手作業などがおおく大変そうだなぁと勝手に見て思ってました。

田んぼ自体も減っている世の中なので、手間を惜しまず棚田の綺麗な景色を残してくれる地元の方に感謝しかないです。

これからも残り続けてほしい景色です。",大張沢尻棚田,"
〒981-2302 宮城県伊具郡丸森町大張川張","
0224-72-6663",https://marumori.jp/spot/oharitanada/,"3.8
(77)",営業時間を追加,景勝地,37.946507,140.7009179
とうちゃん,3,2 年前,ここに辿り着くには、国道から入り（仙台市からは右折）坂道をずーと登っていきます。1.2kmとありますが、もう少し遠く感じます。私が言った時は、道路も工事していて、舗装が剥げていたりして決していい道ではありません。東屋が見えたらゴールです。駐車場は乗用車3、4台位入れます。一応、整備はされていましたが、ご意見箱の下にあるパンフはありませんでした。東屋からは棚田の一部しか見えないので、もう少し上に行かないといけません。刈り取り前でしたのでとても綺麗でしたよ。もっと昔はここに辿り着くまでに、もっと棚田を拝見できたようですが、今は減反されていて、ここまで来ないと見られません。,大張沢尻棚田,"
〒981-2302 宮城県伊具郡丸森町大張川張","
0224-72-6663",https://marumori.jp/spot/oharitanada/,"3.8
(77)",営業時間を追加,景勝地,37.946507,140.7009179
とうちゃん,3,2 年前,ここに辿り着くには、国道から入り（仙台市からは右折）坂道をずーと登っていきます。1.2kmとありますが、もう少し遠く感じます。私が言った時は、道路も工事していて、舗装が剥げていたりして決していい道ではありません。東屋が見えたらゴールです。駐車場は乗用車3、4台位入れます。一応、整備はされていましたが、ご意見箱の下にあるパンフはありませんでした。東屋からは棚田の一部しか見えないので、もう少し上に行かないといけません。刈り取り前でしたのでとても綺麗でしたよ。もっと昔はここに辿り着くまでに、もっと棚田を拝見できたようですが、今は減反されていて、ここまで来ないと見られません。,大張沢尻棚田,"
〒981-2302 宮城県伊具郡丸森町大張川張","
0224-72-6663",https://marumori.jp/spot/oharitanada/,"3.8
(77)",営業時間を追加,景勝地,37.946507,140.7009179
岡崎匡人,5,2 年前,令和３年度に新たな日本の棚田百選である『つなぐ棚田遺産』に認定されました。江戸時代から続く棚田は東日本では珍しい石積の棚田です。６月には蛍が飛び交い、秋には黄金色の稲穂と鮮やかな彼岸花とのコントラストが最高です。その他、雪景色、夕やけ朝焼け本当に美しい姿を見ることが出来ます。田植え前の棚田で、耕作者の方の了解を得て、キャンプをさせていただきました。満点の星空が綺麗で一晩中眺めていました。通常はキャンプ出来ませんのでご注意を。,大張沢尻棚田,"
〒981-2302 宮城県伊具郡丸森町大張川張","
0224-72-6663",https://marumori.jp/spot/oharitanada/,"3.8
(77)",営業時間を追加,景勝地,37.946507,140.7009179
岡崎匡人,5,2 年前,令和３年度に新たな日本の棚田百選である『つなぐ棚田遺産』に認定されました。江戸時代から続く棚田は東日本では珍しい石積の棚田です。６月には蛍が飛び交い、秋には黄金色の稲穂と鮮やかな彼岸花とのコントラストが最高です。その他、雪景色、夕やけ朝焼け本当に美しい姿を見ることが出来ます。田植え前の棚田で、耕作者の方の了解を得て、キャンプをさせていただきました。満点の星空が綺麗で一晩中眺めていました。通常はキャンプ出来ませんのでご注意を。,大張沢尻棚田,"
〒981-2302 宮城県伊具郡丸森町大張川張","
0224-72-6663",https://marumori.jp/spot/oharitanada/,"3.8
(77)",営業時間を追加,景勝地,37.946507,140.7009179
睡眠配送,5,10 か月前,2024.6.16訪問。田植えしたばかりのようで、上の方はまだ水が張られていませんでした。でもとても綺麗でした。,大張沢尻棚田,"
〒981-2302 宮城県伊具郡丸森町大張川張","
0224-72-6663",https://marumori.jp/spot/oharitanada/,"3.8
(77)",営業時間を追加,景勝地,37.946507,140.7009179
睡眠配送,5,10 か月前,2024.6.16訪問。田植えしたばかりのようで、上の方はまだ水が張られていませんでした。でもとても綺麗でした。,大張沢尻棚田,"
〒981-2302 宮城県伊具郡丸森町大張川張","
0224-72-6663",https://marumori.jp/spot/oharitanada/,"3.8
(77)",営業時間を追加,景勝地,37.946507,140.7009179
目黒浩文,4,2 年前,"宮城県伊具郡丸森町大張江尻地区にある大張江尻の棚田です。　　　　　　　　　　　　　　　　江戸時代から現在まで僅かな土地を切り開き石垣を積み上げて作られた棚田を1999年に日本棚田百選に選ばれました。
そして今年2022年4月に、つなぐ棚田遺産〜ふるさとの誇りを未来へ〜に認定されました。
素晴らしいです。",大張沢尻棚田,"
〒981-2302 宮城県伊具郡丸森町大張川張","
0224-72-6663",https://marumori.jp/spot/oharitanada/,"3.8
(77)",営業時間を追加,景勝地,37.946507,140.7009179
目黒浩文,4,2 年前,"宮城県伊具郡丸森町大張江尻地区にある大張江尻の棚田です。　　　　　　　　　　　　　　　　江戸時代から現在まで僅かな土地を切り開き石垣を積み上げて作られた棚田を1999年に日本棚田百選に選ばれました。
そして今年2022年4月に、つなぐ棚田遺産〜ふるさとの誇りを未来へ〜に認定されました。
素晴らしいです。",大張沢尻棚田,"
〒981-2302 宮城県伊具郡丸森町大張川張","
0224-72-6663",https://marumori.jp/spot/oharitanada/,"3.8
(77)",営業時間を追加,景勝地,37.946507,140.7009179
