Name,Rating,Date,Review,Place_Name,Address,Phone,Website,Place_Rating,Total_Reviews,Categories,Latitude,Longitude
Tomo N,5,10 か月前,"逗子で人気のお店に！
結構先まで予約が埋まってるそうなので、早めの予約必須です …",すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
Tomo N,5,10 か月前,"逗子で人気のお店に！
結構先まで予約が埋まってるそうなので、早めの予約必須です …",すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
飲みニスト0430,4,1 年前,"逗子「すし波良」で、美味しいお寿司を楽しむ！！

今日は、飲み友さんにお誘いいただき、逗子の「すし波良」さんへやってきました！！ …",すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
飲みニスト0430,4,1 年前,"逗子「すし波良」で、美味しいお寿司を楽しむ！！

今日は、飲み友さんにお誘いいただき、逗子の「すし波良」さんへやってきました！！ …",すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
Yoichi Suzuki,5,3 年前,"素晴らしいの一言❗️
正統派で修行されての独立との事で、全てにおいて丁寧な仕事をなさっているのであろうと感じさせる逸品ばかりでした。
大将の気さくで、さっぱりしたトークも堪らなくいいお店です。 …",すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
Yoichi Suzuki,5,3 年前,"素晴らしいの一言❗️
正統派で修行されての独立との事で、全てにおいて丁寧な仕事をなさっているのであろうと感じさせる逸品ばかりでした。
大将の気さくで、さっぱりしたトークも堪らなくいいお店です。 …",すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
こばけん,5,6 か月前,"カウンター６席のみのお寿司屋さん。
おまかせコースで2万円だったかな？お酒も乾杯のクラフトビール小瓶に、日本酒と5杯(5合ちょっとかな)で1人2万5千円でした。お値段以上の価値が十分にあり、最高のひとときを過ごせます。 …",すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
こばけん,5,6 か月前,"カウンター６席のみのお寿司屋さん。
おまかせコースで2万円だったかな？お酒も乾杯のクラフトビール小瓶に、日本酒と5杯(5合ちょっとかな)で1人2万5千円でした。お値段以上の価値が十分にあり、最高のひとときを過ごせます。 …",すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
サコ,5,3 年前,"最高に美味しい料理の数々！
お任せで頂いた日本酒はどれも料理に合っていました
予約が中々取れないですが、また伺わせて頂きます",すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
サコ,5,3 年前,"最高に美味しい料理の数々！
お任せで頂いた日本酒はどれも料理に合っていました
予約が中々取れないですが、また伺わせて頂きます",すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
ふじはらさや,5,1 年前,カウンター席のみのお店なのにこんなにカジュアルに温かい雰囲気を持っているのが最高です。お寿司は言うまでもなく最高でした。本当においしいです。,すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
ふじはらさや,5,1 年前,カウンター席のみのお店なのにこんなにカジュアルに温かい雰囲気を持っているのが最高です。お寿司は言うまでもなく最高でした。本当においしいです。,すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
矢野一久,5,3 か月前,近所にある行き付けの素晴らしいお店。生涯通い続けます。,すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
矢野一久,5,3 か月前,近所にある行き付けの素晴らしいお店。生涯通い続けます。,すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
Ryosyu Kumaoka,5,2 年前,"秋刀魚の握りがすごく美味しい
次回も予約してきたけど3ヶ月先でした
品数が多くてお腹いっぱい、だいたい最後に美味しかったネタを１、２品頼むが、寿司でこんなにお腹いっぱいになったの初めてでした",すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
Ryosyu Kumaoka,5,2 年前,"秋刀魚の握りがすごく美味しい
次回も予約してきたけど3ヶ月先でした
品数が多くてお腹いっぱい、だいたい最後に美味しかったネタを１、２品頼むが、寿司でこんなにお腹いっぱいになったの初めてでした",すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
yukiko m.,5,2 年前,大将が握る寿司は最高です😌💓 …,すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
yukiko m.,5,2 年前,大将が握る寿司は最高です😌💓 …,すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
くいしん坊じいさん,4,2 年前,とてもとても美味しい,すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
くいしん坊じいさん,4,2 年前,とてもとても美味しい,すし波良,"
〒249-0006 神奈川県逗子市逗子７丁目１−５１ BIG7 102","
080-4056-7341",Unknown,"4.7
(19)",ウェブサイトを追加してください,寿司店,35.4818455,139.6707231
