Name,Rating,Date,Review,Place_Name,Address,Phone,Website,Place_Rating,Total_Reviews,Categories,Latitude,Longitude
setsuko,4,1 年前,コチラの卵は安全で安心していただけます。このような自然に優しいお店が増えてくれると世の中がもっと良くなる気がします。大きなパッケージ入りがお得でオススメです。プラスチックパッケージがもったいないので、入れ物は持参して卵だけ買えるようにしていただきたいです。,黒富士農場,"
〒400-1121 山梨県甲斐市上芦沢１３１６","
055-277-0211",http://www.kurofuji.com/,"4.2
(25)",Unknown,〒400-1121 山梨県甲斐市上芦沢１３１６,35.7884281,137.9270242
setsuko,4,1 年前,コチラの卵は安全で安心していただけます。このような自然に優しいお店が増えてくれると世の中がもっと良くなる気がします。大きなパッケージ入りがお得でオススメです。プラスチックパッケージがもったいないので、入れ物は持参して卵だけ買えるようにしていただきたいです。,黒富士農場,"
〒400-1121 山梨県甲斐市上芦沢１３１６","
055-277-0211",http://www.kurofuji.com/,"4.2
(25)",Unknown,〒400-1121 山梨県甲斐市上芦沢１３１６,35.7884281,137.9270242
沢田綱吉,4,4 年前,"ふるさと納税を活用し、こちらのバウムクーヘンを頂きました。

無添加はもちろんのこと、農場いわく「究極のたまご感」や希少なバターを織り混ぜたバウムクーヘンは、シンプルながら存在感があります。

ただし、添加物に舌が慣れてしまっている方は甘さが足りないと思います。そこは農場側も認めているところで、「シロップで味の変化をお楽しみ下さい」とのこと。

こだわりのある洋菓子を堪能したい方におすすめの品です。",黒富士農場,"
〒400-1121 山梨県甲斐市上芦沢１３１６","
055-277-0211",http://www.kurofuji.com/,"4.2
(25)",Unknown,〒400-1121 山梨県甲斐市上芦沢１３１６,35.7884281,137.9270242
沢田綱吉,4,4 年前,"ふるさと納税を活用し、こちらのバウムクーヘンを頂きました。

無添加はもちろんのこと、農場いわく「究極のたまご感」や希少なバターを織り混ぜたバウムクーヘンは、シンプルながら存在感があります。

ただし、添加物に舌が慣れてしまっている方は甘さが足りないと思います。そこは農場側も認めているところで、「シロップで味の変化をお楽しみ下さい」とのこと。

こだわりのある洋菓子を堪能したい方におすすめの品です。",黒富士農場,"
〒400-1121 山梨県甲斐市上芦沢１３１６","
055-277-0211",http://www.kurofuji.com/,"4.2
(25)",Unknown,〒400-1121 山梨県甲斐市上芦沢１３１６,35.7884281,137.9270242
mimi meow,4,1 年前,"甲府から向かうと昇仙峡よりもっと上の山の中にあります。キッズ広場的なものがあるらしいのでこども連れでお買い物に行きましたが、お盆休み中だったのか？お休みでした。
農園への入り口には車への消毒液(白い霧状)の自動散布があります。
看板が出ていますが、ここでいいのかな？とキョロキョロしながら運転していて看板を見落とすドライバー。
後部座席のちびっこが看板を見て消毒液出るって。と教えてくれました。
山間のドライブで風が心地良く、車の窓を開けていたので急いで窓を閉めました。お休みだったのでこちらではバウムクーヘンを買えませんでした。
帰り道の高速で買おうと思いました。
下り、初狩PAで売っているようです。",黒富士農場,"
〒400-1121 山梨県甲斐市上芦沢１３１６","
055-277-0211",http://www.kurofuji.com/,"4.2
(25)",Unknown,〒400-1121 山梨県甲斐市上芦沢１３１６,35.7884281,137.9270242
mimi meow,4,1 年前,"甲府から向かうと昇仙峡よりもっと上の山の中にあります。キッズ広場的なものがあるらしいのでこども連れでお買い物に行きましたが、お盆休み中だったのか？お休みでした。
農園への入り口には車への消毒液(白い霧状)の自動散布があります。
看板が出ていますが、ここでいいのかな？とキョロキョロしながら運転していて看板を見落とすドライバー。
後部座席のちびっこが看板を見て消毒液出るって。と教えてくれました。
山間のドライブで風が心地良く、車の窓を開けていたので急いで窓を閉めました。お休みだったのでこちらではバウムクーヘンを買えませんでした。
帰り道の高速で買おうと思いました。
下り、初狩PAで売っているようです。",黒富士農場,"
〒400-1121 山梨県甲斐市上芦沢１３１６","
055-277-0211",http://www.kurofuji.com/,"4.2
(25)",Unknown,〒400-1121 山梨県甲斐市上芦沢１３１６,35.7884281,137.9270242
長江三和子,5,2 週間前,"黒富士農場さま
本日
美味しい美味しい卵
到着してくださいました
有難うごさいます
長江三和子
拝",黒富士農場,"
〒400-1121 山梨県甲斐市上芦沢１３１６","
055-277-0211",http://www.kurofuji.com/,"4.2
(25)",Unknown,〒400-1121 山梨県甲斐市上芦沢１３１６,35.7884281,137.9270242
長江三和子,5,2 週間前,"黒富士農場さま
本日
美味しい美味しい卵
到着してくださいました
有難うごさいます
長江三和子
拝",黒富士農場,"
〒400-1121 山梨県甲斐市上芦沢１３１６","
055-277-0211",http://www.kurofuji.com/,"4.2
(25)",Unknown,〒400-1121 山梨県甲斐市上芦沢１３１６,35.7884281,137.9270242
小林利子,5,6 年前,ふるさと納税でバームクーヘンを何時も戴きます。特にノーマルなのが卵の美味しさが際立っています。大々満足です。＼(^o^)／  有難うございます。m(__)m,黒富士農場,"
〒400-1121 山梨県甲斐市上芦沢１３１６","
055-277-0211",http://www.kurofuji.com/,"4.2
(25)",Unknown,〒400-1121 山梨県甲斐市上芦沢１３１６,35.7884281,137.9270242
小林利子,5,6 年前,ふるさと納税でバームクーヘンを何時も戴きます。特にノーマルなのが卵の美味しさが際立っています。大々満足です。＼(^o^)／  有難うございます。m(__)m,黒富士農場,"
〒400-1121 山梨県甲斐市上芦沢１３１６","
055-277-0211",http://www.kurofuji.com/,"4.2
(25)",Unknown,〒400-1121 山梨県甲斐市上芦沢１３１６,35.7884281,137.9270242
