Name,Rating,Date,Review,Place_Name,Address,Phone,Website,Place_Rating,Total_Reviews,Categories,Latitude,Longitude
Mari T,4,1 年前,"落ち着いた秋田料理の専門店。

店名にあるきりたんぽ鍋は秋～春限定です。
同じく秋田の有名なしょっつる鍋は夏もありのよう。

ご夫婦ふたりで営まれております。

お通しからとても美味しかったです。
いわしのゴマ煮、梅オクラ茗荷、手羽元の煮付け。
丁寧に仕事がされております。

注文は、
揚げ出し豆腐と、すっぽんの煮物。

揚げ出し豆腐は衣がぶよっと系ではなく、かりっとしてて変わった食感、軽くて美味しいです。

茄子の味付け、素揚げっぷりもいいかんじ。

すっぽんが食べられるのも、国分寺では唯一じゃないかな。
こりこりぷるぷるで幸せでした。

店主とおかみさんが親しみやすいお人柄で素敵なお店でした。",秋田料理 きりたんぽ,"
〒185-0021 東京都国分寺市南町３丁目２２−１２ B1F","
042-323-1355",https://www.kokubunji-kiritanpo.jp/,"3.8
(31)",Unknown,郷土料理店,37.6729651,139.8028365
Mari T,4,1 年前,"落ち着いた秋田料理の専門店。

店名にあるきりたんぽ鍋は秋～春限定です。
同じく秋田の有名なしょっつる鍋は夏もありのよう。

ご夫婦ふたりで営まれております。

お通しからとても美味しかったです。
いわしのゴマ煮、梅オクラ茗荷、手羽元の煮付け。
丁寧に仕事がされております。

注文は、
揚げ出し豆腐と、すっぽんの煮物。

揚げ出し豆腐は衣がぶよっと系ではなく、かりっとしてて変わった食感、軽くて美味しいです。

茄子の味付け、素揚げっぷりもいいかんじ。

すっぽんが食べられるのも、国分寺では唯一じゃないかな。
こりこりぷるぷるで幸せでした。

店主とおかみさんが親しみやすいお人柄で素敵なお店でした。",秋田料理 きりたんぽ,"
〒185-0021 東京都国分寺市南町３丁目２２−１２ B1F","
042-323-1355",https://www.kokubunji-kiritanpo.jp/,"3.8
(31)",Unknown,郷土料理店,37.6729651,139.8028365
鉄道Y・M,5,2 年前,"こんばんは。
私は本日11/6(日)、きりたんぽ鍋と稲庭うどんを食べにお伺いした者です。
ごちそうさまでした。
本場【秋田の味】、美味しかったです。
値段はそこそこしますが、それに十分見合ってますね。

また機会があれば、食べにお伺いしようと思いますので、その時は宜しくお願いします。",秋田料理 きりたんぽ,"
〒185-0021 東京都国分寺市南町３丁目２２−１２ B1F","
042-323-1355",https://www.kokubunji-kiritanpo.jp/,"3.8
(31)",Unknown,郷土料理店,37.6729651,139.8028365
鉄道Y・M,5,2 年前,"こんばんは。
私は本日11/6(日)、きりたんぽ鍋と稲庭うどんを食べにお伺いした者です。
ごちそうさまでした。
本場【秋田の味】、美味しかったです。
値段はそこそこしますが、それに十分見合ってますね。

また機会があれば、食べにお伺いしようと思いますので、その時は宜しくお願いします。",秋田料理 きりたんぽ,"
〒185-0021 東京都国分寺市南町３丁目２２−１２ B1F","
042-323-1355",https://www.kokubunji-kiritanpo.jp/,"3.8
(31)",Unknown,郷土料理店,37.6729651,139.8028365
真言宗慈照院,5,6 か月前,店主御高齢の為、閉業されているそうです。長年に亘りお疲れ様でした。（令和6年10月現在),秋田料理 きりたんぽ,"
〒185-0021 東京都国分寺市南町３丁目２２−１２ B1F","
042-323-1355",https://www.kokubunji-kiritanpo.jp/,"3.8
(31)",Unknown,郷土料理店,37.6729651,139.8028365
真言宗慈照院,5,6 か月前,店主御高齢の為、閉業されているそうです。長年に亘りお疲れ様でした。（令和6年10月現在),秋田料理 きりたんぽ,"
〒185-0021 東京都国分寺市南町３丁目２２−１２ B1F","
042-323-1355",https://www.kokubunji-kiritanpo.jp/,"3.8
(31)",Unknown,郷土料理店,37.6729651,139.8028365
Shinichi Hoshi,4,5 年前,"全ての料理が本当に美味しいです。店内はゆったりとしたスペースで窮屈さは全く感じません。
4000円のコースを3人で食べましたが、つきだし、前菜、お刺身そしてきりたんぽ鍋とボリュームも十分で秋田の食を満喫できました。
この道50年のママさんとご主人がお二人で厨房を、フロアは女性が一人で賄うため混雑時は少し対応が遅れますが充分に許容範囲内です。それよりも秋田の食材を満載の料理の素晴らしさが上回っています！",秋田料理 きりたんぽ,"
〒185-0021 東京都国分寺市南町３丁目２２−１２ B1F","
042-323-1355",https://www.kokubunji-kiritanpo.jp/,"3.8
(31)",Unknown,郷土料理店,37.6729651,139.8028365
Shinichi Hoshi,4,5 年前,"全ての料理が本当に美味しいです。店内はゆったりとしたスペースで窮屈さは全く感じません。
4000円のコースを3人で食べましたが、つきだし、前菜、お刺身そしてきりたんぽ鍋とボリュームも十分で秋田の食を満喫できました。
この道50年のママさんとご主人がお二人で厨房を、フロアは女性が一人で賄うため混雑時は少し対応が遅れますが充分に許容範囲内です。それよりも秋田の食材を満載の料理の素晴らしさが上回っています！",秋田料理 きりたんぽ,"
〒185-0021 東京都国分寺市南町３丁目２２−１２ B1F","
042-323-1355",https://www.kokubunji-kiritanpo.jp/,"3.8
(31)",Unknown,郷土料理店,37.6729651,139.8028365
角島孝一,4,5 年前,秋田料理と言えば料金が高いと思いがちですが、このお店はリーズナブルな料金で美味しい秋田料理が頂けます。料理は定番のきりたんぽ鍋と、しょっつる鍋。しょっつる鍋の子持ちハタハタ、これは絶品です。,秋田料理 きりたんぽ,"
〒185-0021 東京都国分寺市南町３丁目２２−１２ B1F","
042-323-1355",https://www.kokubunji-kiritanpo.jp/,"3.8
(31)",Unknown,郷土料理店,37.6729651,139.8028365
角島孝一,4,5 年前,秋田料理と言えば料金が高いと思いがちですが、このお店はリーズナブルな料金で美味しい秋田料理が頂けます。料理は定番のきりたんぽ鍋と、しょっつる鍋。しょっつる鍋の子持ちハタハタ、これは絶品です。,秋田料理 きりたんぽ,"
〒185-0021 東京都国分寺市南町３丁目２２−１２ B1F","
042-323-1355",https://www.kokubunji-kiritanpo.jp/,"3.8
(31)",Unknown,郷土料理店,37.6729651,139.8028365
