Name,Rating,Date,Review,Place_Name,Address,Phone,Website,Place_Rating,Total_Reviews,Categories,Latitude,Longitude
ジークフリート,N/A,"Google
より（2 週間前）","個人的にこういった古いホテルはあじがあって好きです
サービスも悪くありませんでした。
駅の近くで利用のしやすさがよかったです …",ホテルキャッスル,"
〒963-8002 福島県郡山市駅前２丁目１４−番５号","
024-923-3505",https://www.hotenavi.com/castle/,"3.3
(75)",Unknown,〒963-8002 福島県郡山市駅前２丁目１４−番５号,37.4823817,140.2990847
ジークフリート,N/A,"Google
より（2 週間前）","個人的にこういった古いホテルはあじがあって好きです
サービスも悪くありませんでした。
駅の近くで利用のしやすさがよかったです …",ホテルキャッスル,"
〒963-8002 福島県郡山市駅前２丁目１４−番５号","
024-923-3505",https://www.hotenavi.com/castle/,"3.3
(75)",Unknown,〒963-8002 福島県郡山市駅前２丁目１４−番５号,37.4823817,140.2990847
1 1,N/A,"Google
より（1 年前）","駅で一番近いラブホです
幽霊が出る部屋があるって言われてますけどまだ当たった事がありません。雰囲気は確かに古くて不気味ですね。フードメニューとかはあまりなく軽い軽食ならありました
おすすめでは無いです",ホテルキャッスル,"
〒963-8002 福島県郡山市駅前２丁目１４−番５号","
024-923-3505",https://www.hotenavi.com/castle/,"3.3
(75)",Unknown,〒963-8002 福島県郡山市駅前２丁目１４−番５号,37.4823817,140.2990847
1 1,N/A,"Google
より（1 年前）","駅で一番近いラブホです
幽霊が出る部屋があるって言われてますけどまだ当たった事がありません。雰囲気は確かに古くて不気味ですね。フードメニューとかはあまりなく軽い軽食ならありました
おすすめでは無いです",ホテルキャッスル,"
〒963-8002 福島県郡山市駅前２丁目１４−番５号","
024-923-3505",https://www.hotenavi.com/castle/,"3.3
(75)",Unknown,〒963-8002 福島県郡山市駅前２丁目１４−番５号,37.4823817,140.2990847
藤野英フジノハナブサ,N/A,"Google
より（6 年前）","綺麗さはとりあえず普通。
安いし駅から近いから助かる。
部屋にあるアメニティは最低限はある。 …",ホテルキャッスル,"
〒963-8002 福島県郡山市駅前２丁目１４−番５号","
024-923-3505",https://www.hotenavi.com/castle/,"3.3
(75)",Unknown,〒963-8002 福島県郡山市駅前２丁目１４−番５号,37.4823817,140.2990847
藤野英フジノハナブサ,N/A,"Google
より（6 年前）","綺麗さはとりあえず普通。
安いし駅から近いから助かる。
部屋にあるアメニティは最低限はある。 …",ホテルキャッスル,"
〒963-8002 福島県郡山市駅前２丁目１４−番５号","
024-923-3505",https://www.hotenavi.com/castle/,"3.3
(75)",Unknown,〒963-8002 福島県郡山市駅前２丁目１４−番５号,37.4823817,140.2990847
萩、,N/A,"Google
より（1 年前）","駅チカで便利！
カミソリもあったから急に入るってなっても安心でした💦
駅近くのホテルだったらここが好き！ …",ホテルキャッスル,"
〒963-8002 福島県郡山市駅前２丁目１４−番５号","
024-923-3505",https://www.hotenavi.com/castle/,"3.3
(75)",Unknown,〒963-8002 福島県郡山市駅前２丁目１４−番５号,37.4823817,140.2990847
萩、,N/A,"Google
より（1 年前）","駅チカで便利！
カミソリもあったから急に入るってなっても安心でした💦
駅近くのホテルだったらここが好き！ …",ホテルキャッスル,"
〒963-8002 福島県郡山市駅前２丁目１４−番５号","
024-923-3505",https://www.hotenavi.com/castle/,"3.3
(75)",Unknown,〒963-8002 福島県郡山市駅前２丁目１４−番５号,37.4823817,140.2990847
ぶたさん,N/A,"Google
より（6 年前）","部屋にもよるけど、お風呂が広くて良かった泡風呂に入りたかったら持参したほうがいいかな。
アメニティが良くお泊りも安心です。
チープなのも良いです。",ホテルキャッスル,"
〒963-8002 福島県郡山市駅前２丁目１４−番５号","
024-923-3505",https://www.hotenavi.com/castle/,"3.3
(75)",Unknown,〒963-8002 福島県郡山市駅前２丁目１４−番５号,37.4823817,140.2990847
ぶたさん,N/A,"Google
より（6 年前）","部屋にもよるけど、お風呂が広くて良かった泡風呂に入りたかったら持参したほうがいいかな。
アメニティが良くお泊りも安心です。
チープなのも良いです。",ホテルキャッスル,"
〒963-8002 福島県郡山市駅前２丁目１４−番５号","
024-923-3505",https://www.hotenavi.com/castle/,"3.3
(75)",Unknown,〒963-8002 福島県郡山市駅前２丁目１４−番５号,37.4823817,140.2990847
