Name,Rating,Date,Review,Place_Name,Address,Phone,Website,Place_Rating,Total_Reviews,Categories,Latitude,Longitude
K Itoh,3,2 年前,"エスポワールさんのパン屋さんということで期待してお邪魔しました。それほど種類があるわけではないですが、ハード系から、お惣菜パン、スイーツ系、サンドイッチなどが並んでました。その中から4つ5つほどピックアップしてテイクアウト。印象的だったのは、ちょっと高かったですが、エシレバターを使ったクロワッサンです。その他のパンはまぁ普通でした。悪くはないです。パン以外にも少量ですがケーキも販売されてました。
店員さんの接客がドライな感じだったのもちょっと気になりました。たまたまかもしれません。",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
K Itoh,3,2 年前,"エスポワールさんのパン屋さんということで期待してお邪魔しました。それほど種類があるわけではないですが、ハード系から、お惣菜パン、スイーツ系、サンドイッチなどが並んでました。その中から4つ5つほどピックアップしてテイクアウト。印象的だったのは、ちょっと高かったですが、エシレバターを使ったクロワッサンです。その他のパンはまぁ普通でした。悪くはないです。パン以外にも少量ですがケーキも販売されてました。
店員さんの接客がドライな感じだったのもちょっと気になりました。たまたまかもしれません。",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
358nori,5,6 年前,"ものづくりキャンパス内にあるカフェ🎶
ケーキとパンが食べられます。
ケーキもパンも美味しい！

お湯をかけるお手ふきに、びっくり‼︎
静かでくつろげます。",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
358nori,5,6 年前,"ものづくりキャンパス内にあるカフェ🎶
ケーキとパンが食べられます。
ケーキもパンも美味しい！

お湯をかけるお手ふきに、びっくり‼︎
静かでくつろげます。",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
Hisako,3,3 年前,カプチーノ540円！？ってびっくりしました。でも近くで美味しいコーヒー飲める場所は無いので、助かりました。パンも食べてみたかった！,モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
Hisako,3,3 年前,カプチーノ540円！？ってびっくりしました。でも近くで美味しいコーヒー飲める場所は無いので、助かりました。パンも食べてみたかった！,モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
にゃーなーさん,4,1 年前,"サンドーム福井ライブの待機で昼食を兼ねて利用しました。

朝は空いてます。
昼時は物凄く混みます。

パン凄く美味しかったです。

コーヒー良かったです。

スープを次回飲んでみたいものです。

10時半オープンと書いているサイト表記、看板には10時から。

どっちなんだと、なりながら
10時半になっても何やら仕込みをされていて、
電気もついておらず、音楽もなっていないので眼の前で黙々と何か作業されているスタッフさんへ

「すません、営業されてますか？」
と確認。

「営業してます！どうぞ！」

‥‥なら入るかとレジへ。

オープン時間は注文取るというより準備の傍らやってくれてる感が強い。

※昼からはそんな事なかったです。

パンはオープン時間は準備中なので数種類と何かだけ。

昼頃はだいぶ充実。

ピザパン、スコーンが半端なく美味い。

コーヒーを注文すると
ドリップ開始してくれたので
とても美味しかったが、サイズは小さめでちとお高めの値段設定。

サンドームの周辺にある飯屋、コンビニ、カフェへ行けばいいやんと言われたらそれまでなんだが、何せ15分〜20分歩くより近くを優先。

ライブだと物販付近にあるカフェなので流行っててもおかしくないのに何故かベテランファン程慣れているのか入ってこない。

場所の雰囲気は本当に最高だし
応対は、いらっしゃい
くらい声掛けあっても良いかと。

オープン直後の時間は
え、これ入店していいの？
となるほど、入りにくいです。

でもまたライブやイベントで多分購入します。

店員さんは本当に優しく対応してくれますよ。",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
にゃーなーさん,4,1 年前,"サンドーム福井ライブの待機で昼食を兼ねて利用しました。

朝は空いてます。
昼時は物凄く混みます。

パン凄く美味しかったです。

コーヒー良かったです。

スープを次回飲んでみたいものです。

10時半オープンと書いているサイト表記、看板には10時から。

どっちなんだと、なりながら
10時半になっても何やら仕込みをされていて、
電気もついておらず、音楽もなっていないので眼の前で黙々と何か作業されているスタッフさんへ

「すません、営業されてますか？」
と確認。

「営業してます！どうぞ！」

‥‥なら入るかとレジへ。

オープン時間は注文取るというより準備の傍らやってくれてる感が強い。

※昼からはそんな事なかったです。

パンはオープン時間は準備中なので数種類と何かだけ。

昼頃はだいぶ充実。

ピザパン、スコーンが半端なく美味い。

コーヒーを注文すると
ドリップ開始してくれたので
とても美味しかったが、サイズは小さめでちとお高めの値段設定。

サンドームの周辺にある飯屋、コンビニ、カフェへ行けばいいやんと言われたらそれまでなんだが、何せ15分〜20分歩くより近くを優先。

ライブだと物販付近にあるカフェなので流行っててもおかしくないのに何故かベテランファン程慣れているのか入ってこない。

場所の雰囲気は本当に最高だし
応対は、いらっしゃい
くらい声掛けあっても良いかと。

オープン直後の時間は
え、これ入店していいの？
となるほど、入りにくいです。

でもまたライブやイベントで多分購入します。

店員さんは本当に優しく対応してくれますよ。",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
うのゆか,3,2 年前,期間限定の桃のソフトクリームをいただきました。お値段は少しお高めに感じましたがサッパリして美味しかったです。なにわ男子のライブで沢山の人で､イートインスペースがあったけど座れませんでした。暑い日だったので空いたスペースで少し食べてあとは歩きながら食べました。桃のソフトクリームは税抜き¥450、チョコレートのドリンクは税抜き¥550でした。,モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
うのゆか,3,2 年前,期間限定の桃のソフトクリームをいただきました。お値段は少しお高めに感じましたがサッパリして美味しかったです。なにわ男子のライブで沢山の人で､イートインスペースがあったけど座れませんでした。暑い日だったので空いたスペースで少し食べてあとは歩きながら食べました。桃のソフトクリームは税抜き¥450、チョコレートのドリンクは税抜き¥550でした。,モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
檸檬,5,2 年前,ケーキあるかと思い行ってみたら12頃に入るとのこと。パンを買ってみました。サンドイッチのパン部分だけでも美味しくて、あんパンなどはしっとり柔らかいので今まで食べた中でも一番かも。好みの味と食感ですぐ食べてしまい写真撮るのも忘れてしまった😵💧 …,モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
檸檬,5,2 年前,ケーキあるかと思い行ってみたら12頃に入るとのこと。パンを買ってみました。サンドイッチのパン部分だけでも美味しくて、あんパンなどはしっとり柔らかいので今まで食べた中でも一番かも。好みの味と食感ですぐ食べてしまい写真撮るのも忘れてしまった😵💧 …,モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
num1 shkcji,2,1 年前,"10時半開店という事でお邪魔しましたがショーケース中などは空っぽ。
頼める物はドリンクのみ…
このような状態で営業されているのはどうかと思いました。
残念です？",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
num1 shkcji,2,1 年前,"10時半開店という事でお邪魔しましたがショーケース中などは空っぽ。
頼める物はドリンクのみ…
このような状態で営業されているのはどうかと思いました。
残念です？",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
Y Y,5,2 年前,2022年のクリスマスケーキも、とても美味しかったです🎅😋,モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
Y Y,5,2 年前,2022年のクリスマスケーキも、とても美味しかったです🎅😋,モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
T T,3,5 年前,ケーキやパン、コーヒーなどあり。サンドームにあるため、コンサートやイベントと重なると座る場所もなくなるほど混み合う。,モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
T T,3,5 年前,ケーキやパン、コーヒーなどあり。サンドームにあるため、コンサートやイベントと重なると座る場所もなくなるほど混み合う。,モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
sa a,3,5 年前,"パンモタれる〜〜
店の雰囲気やケーキの仕上げはきれいです◎",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
sa a,3,5 年前,"パンモタれる〜〜
店の雰囲気やケーキの仕上げはきれいです◎",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
mama serarehi,2,2 年前,"高いが味は美味しい。
だが店員の接客が最低レベル。
感じの悪い店員がいる店リピートはない",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
mama serarehi,2,2 年前,"高いが味は美味しい。
だが店員の接客が最低レベル。
感じの悪い店員がいる店リピートはない",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
daisuke doumoto,5,6 年前,"ＷＩ－ＦＩがフリーで落ち着いた雰囲気
ケーキはもちろん、食パンが最高！！！",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
daisuke doumoto,5,6 年前,"ＷＩ－ＦＩがフリーで落ち着いた雰囲気
ケーキはもちろん、食パンが最高！！！",モノカフェ・パール・エスポワール,"
〒915-0096 福井県越前市瓜生町５−１−１","
080-8693-3004",https://www.instagram.com/monocafeparespoir?igsh=MXVpeTdvenZiczhsYg==,"3.7
(26)",Unknown,カフェ・喫茶,35.9305105,136.1863436
