Name,Rating,Date,Review,Place_Name,Address,Phone,Website,Place_Rating,Total_Reviews,Categories,Latitude,Longitude
みねやん,4,1 年前,"６年ぶりに訪れました。2024年は桜が遅いようです。
６年でリフトやエレベーターによる高齢者や健常者以外の方々でも拝観出来るようになっていたり、和歌の浦の眺望を楽しみやすくなっていたり、三社権現に向う千本鳥居が改修されたり時代に合わせた進化はしているようです。
ただ自然の歩みは正直で桜は先々週からの冷え込みと雨で遅れ、本堂を支える蟇股？の彫刻は今年の干支の龍である事に変わりはなく、進化、改修、摂理、不変を感じる事が出来ました。",紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
みねやん,4,1 年前,"６年ぶりに訪れました。2024年は桜が遅いようです。
６年でリフトやエレベーターによる高齢者や健常者以外の方々でも拝観出来るようになっていたり、和歌の浦の眺望を楽しみやすくなっていたり、三社権現に向う千本鳥居が改修されたり時代に合わせた進化はしているようです。
ただ自然の歩みは正直で桜は先々週からの冷え込みと雨で遅れ、本堂を支える蟇股？の彫刻は今年の干支の龍である事に変わりはなく、進化、改修、摂理、不変を感じる事が出来ました。",紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
浮雲遊子,4,2 週間前,遥けくもきつるものかな、花の盛りの紀三井寺🙏　　2025年4月1日 …,紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
浮雲遊子,4,2 週間前,遥けくもきつるものかな、花の盛りの紀三井寺🙏　　2025年4月1日 …,紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
けんken,5,2 年前,"土曜日の夕方に行きましたが、それでも比較的多くの参拝者がみえました。
大きな本堂で歴史を感じる作りでした。
またちょうどモミジが色づいてて、コントラストも美しかったです。",紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
けんken,5,2 年前,"土曜日の夕方に行きましたが、それでも比較的多くの参拝者がみえました。
大きな本堂で歴史を感じる作りでした。
またちょうどモミジが色づいてて、コントラストも美しかったです。",紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
円座厚司,5,4 年前,紀三井寺の本堂は、宝亀元年(770)に創建されたそうです。現在の本堂は、宝歴9年(1759)紀州徳川家の発願によって再建されたものだそうです。御本尊は十一面観音立像です。,紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
円座厚司,5,4 年前,紀三井寺の本堂は、宝亀元年(770)に創建されたそうです。現在の本堂は、宝歴9年(1759)紀州徳川家の発願によって再建されたものだそうです。御本尊は十一面観音立像です。,紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
M N,4,1 年前,"８月の猛暑日、西国霊場巡りを始めましたので順番通りに青岸渡寺の次に参拝しました
青岸渡寺の長い階段を上がった後だったのでもしも疲れてしまっていたら階段脇に新しく出来たらしい可愛らしいケーブルカーを利用しようと思っていましたが、２００段と少しある階段は厄除けや縁結び、それに階段の真ん中くらいには紀三井寺の名前の由来となったお水が流れていたりきょろきょろと足を止めながら上がったのでさほど苦にならずに楽しみながら上がる事が出来ました
何より紀伊国屋文左衛門がお母さんを背負って参詣していて愛する妻に出会う事が出来た、というお話しを思いながら上がると何か良い事がありそうでわくわくしました
階段の一番下にはボケ封じののぼりがあって帰り道にお参りしました
今回ケーブルカーにはお世話になりませんでしたが、ケーブルカーを降りて参道の階段を横切りまっすぐ行くとさらにエレベーターが設置されていて境内まで楽に上がる事が出来るので足腰が弱ってからでも安心だと思いました
和歌山の桜の標本木があり桜の名所でもあるお寺なので次回は春に訪れたいです
駐車場は国道から入ってすぐのお土産屋さんの駐車場を利用しました。料金は400円、店内で2000円以上お買い物をすると駐車料金は返金される、との事でしたが次の粉河寺へと急いでいたのでお店には立ち寄りませんでした
他にも何ヶ所かのコインパーキングがあって参道入口に近い駐車場は600円、間にJRの踏み切りがあるのでおそらく踏み切りのあちらとこちらで料金が違うのかな？と思いました
私たちの後ろを歩いていたご夫妻と思われるお２人連れさんも、お寺に近い方が料金高いな、こんな距離やったら400円の方でいいわという会話が聞こえてきて、思わず賛成！と心の中で挙手しました
とてもお若いお坊さんに御朱印していただき、私たちの御朱印帖を１冊１冊きちんと両手で受け渡しをして下さる姿に私も見習おうと学ばせていただきました",紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
M N,4,1 年前,"８月の猛暑日、西国霊場巡りを始めましたので順番通りに青岸渡寺の次に参拝しました
青岸渡寺の長い階段を上がった後だったのでもしも疲れてしまっていたら階段脇に新しく出来たらしい可愛らしいケーブルカーを利用しようと思っていましたが、２００段と少しある階段は厄除けや縁結び、それに階段の真ん中くらいには紀三井寺の名前の由来となったお水が流れていたりきょろきょろと足を止めながら上がったのでさほど苦にならずに楽しみながら上がる事が出来ました
何より紀伊国屋文左衛門がお母さんを背負って参詣していて愛する妻に出会う事が出来た、というお話しを思いながら上がると何か良い事がありそうでわくわくしました
階段の一番下にはボケ封じののぼりがあって帰り道にお参りしました
今回ケーブルカーにはお世話になりませんでしたが、ケーブルカーを降りて参道の階段を横切りまっすぐ行くとさらにエレベーターが設置されていて境内まで楽に上がる事が出来るので足腰が弱ってからでも安心だと思いました
和歌山の桜の標本木があり桜の名所でもあるお寺なので次回は春に訪れたいです
駐車場は国道から入ってすぐのお土産屋さんの駐車場を利用しました。料金は400円、店内で2000円以上お買い物をすると駐車料金は返金される、との事でしたが次の粉河寺へと急いでいたのでお店には立ち寄りませんでした
他にも何ヶ所かのコインパーキングがあって参道入口に近い駐車場は600円、間にJRの踏み切りがあるのでおそらく踏み切りのあちらとこちらで料金が違うのかな？と思いました
私たちの後ろを歩いていたご夫妻と思われるお２人連れさんも、お寺に近い方が料金高いな、こんな距離やったら400円の方でいいわという会話が聞こえてきて、思わず賛成！と心の中で挙手しました
とてもお若いお坊さんに御朱印していただき、私たちの御朱印帖を１冊１冊きちんと両手で受け渡しをして下さる姿に私も見習おうと学ばせていただきました",紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
Ta Ta,5,3 年前,"何回来てもいろんな姿を見せてくれます。和歌山の標本木があり桜の開花宣言の基準になっている。
門から一直線の階段を登ればふくらはぎはパンパンになります。車で本殿の近くまで登ることもできます。最近駐車場から本殿の横まで登れるエレベーターが完成しバリアフリー化も進んでました。
車椅子での拝観や足腰がきつくなったときにとても便利になってきました。
今回は西国巡りの特別拝観で伺いました。コロナ渦で延期されていました秘仏の御開帳です。
５０年毎に見られる秘仏本尊十一面観世音菩薩像　千手観世音菩薩像はとても趣きのある仏像でした。明治天皇に書を教えた方の大きな書がありました。圧倒的な迫力で引き込まれてしまうような感じでとても好きな書です。
木造の建物が昭和５８年に建立された本殿の奥に建てられてそこに秘仏や十一面観世音菩薩立像　梵天立像　帝釈天立は　毘沙門天立像が並んでおりました。
その姿に無意識で手を合わせていました。
次は５０年後と言われていたので見れることはないですがとても良い機会で目に焼き付けました。
つぎは桜の季節にまた来たいです。",紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
Ta Ta,5,3 年前,"何回来てもいろんな姿を見せてくれます。和歌山の標本木があり桜の開花宣言の基準になっている。
門から一直線の階段を登ればふくらはぎはパンパンになります。車で本殿の近くまで登ることもできます。最近駐車場から本殿の横まで登れるエレベーターが完成しバリアフリー化も進んでました。
車椅子での拝観や足腰がきつくなったときにとても便利になってきました。
今回は西国巡りの特別拝観で伺いました。コロナ渦で延期されていました秘仏の御開帳です。
５０年毎に見られる秘仏本尊十一面観世音菩薩像　千手観世音菩薩像はとても趣きのある仏像でした。明治天皇に書を教えた方の大きな書がありました。圧倒的な迫力で引き込まれてしまうような感じでとても好きな書です。
木造の建物が昭和５８年に建立された本殿の奥に建てられてそこに秘仏や十一面観世音菩薩立像　梵天立像　帝釈天立は　毘沙門天立像が並んでおりました。
その姿に無意識で手を合わせていました。
次は５０年後と言われていたので見れることはないですがとても良い機会で目に焼き付けました。
つぎは桜の季節にまた来たいです。",紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
寺尾啓,4,4 年前,"現在、ご本尊の十一面観音様と千手観音様が50年に一度のご開帳で秘仏ご本尊が拝観できます。
今年までですが、来年春も臨時で開帳する時期があるようです。
仏様に興味がある方は今がチャンスですよ！
阪和自動車道、和歌山インターから車で20分です。",紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
寺尾啓,4,4 年前,"現在、ご本尊の十一面観音様と千手観音様が50年に一度のご開帳で秘仏ご本尊が拝観できます。
今年までですが、来年春も臨時で開帳する時期があるようです。
仏様に興味がある方は今がチャンスですよ！
阪和自動車道、和歌山インターから車で20分です。",紀三井寺 本堂,"
〒641-0012 和歌山県和歌山市紀三井寺１２０１","
073-444-1002",https://www.kimiidera.com/,"4.3
(84)",Unknown,〒641-0012 和歌山県和歌山市紀三井寺１２０１,34.1851473,135.1900721
