Name,Rating,Date,Review,Place_Name,Address,Phone,Website,Place_Rating,Total_Reviews,Categories,Latitude,Longitude
北海道スズラン,5,1 年前,桜の時期以外でも利用できます。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
北海道スズラン,5,1 年前,桜の時期以外でも利用できます。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
Jハードラー,3,3 年前,"那珂市の観光パンフレットをゲットできます。
中は休憩スペースとトイレがあります。",茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
Jハードラー,3,3 年前,"那珂市の観光パンフレットをゲットできます。
中は休憩スペースとトイレがあります。",茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
ichicou High.B,3,4 年前,休憩所があります。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
ichicou High.B,3,4 年前,休憩所があります。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
Lucky “吉吉” 吉,5,4 年前,小さな子供から大人まで楽しめます。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
Lucky “吉吉” 吉,5,4 年前,小さな子供から大人まで楽しめます。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
makoto satou,3,5 年前,コロナの影響で、現在休園となっています。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
makoto satou,3,5 年前,コロナの影響で、現在休園となっています。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
オサム高橋,4,4 年前,桜が咲く季節がおすすめです,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
オサム高橋,4,4 年前,桜が咲く季節がおすすめです,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
谷田部勝（ヤベマー）,5,2 年前,提灯の飾り付けしていました。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
谷田部勝（ヤベマー）,5,2 年前,提灯の飾り付けしていました。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
Jess Lam,2,1 年前,満開の桜を見たかったのですが、残念ながら山頂までの道は大変混雑していました。山の両側には車線があったが、ナビによると目的地から5～600m以内の区間は30分以上渋滞していた。公園の入り口に着くと、多くの車がUターンして去っていくのが見えました。駐車スペースが本当に少なかったのかもしれません。ついに諦めました。また訪れる機会があれば嬉しいです。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
Jess Lam,2,1 年前,満開の桜を見たかったのですが、残念ながら山頂までの道は大変混雑していました。山の両側には車線があったが、ナビによると目的地から5～600m以内の区間は30分以上渋滞していた。公園の入り口に着くと、多くの車がUターンして去っていくのが見えました。駐車スペースが本当に少なかったのかもしれません。ついに諦めました。また訪れる機会があれば嬉しいです。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
Họ vũ Trai,4,4 年前,9種類の桜があり、とても美しいので観光を楽しむのもいいですね。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
Họ vũ Trai,4,4 年前,9種類の桜があり、とても美しいので観光を楽しむのもいいですね。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
Raditya Hendra Pratama,3,6 年前,オフィスには改修と素敵なアレンジメントが必要です。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
Raditya Hendra Pratama,3,6 年前,オフィスには改修と素敵なアレンジメントが必要です。,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
shuji shiozaki (shio),5,5 時間前,      5 時間前 新規,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
shuji shiozaki (shio),5,5 時間前,      5 時間前 新規,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
渡邊幹也,3,1 年前,      1 年前,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
渡邊幹也,3,1 年前,      1 年前,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
高場村のSEVEN,4,2 年前,      2 年前,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
高場村のSEVEN,4,2 年前,      2 年前,茨城県那珂市静峰ふるさと公園管理事務所,"
〒319-2106 茨城県那珂市静１７２０−１","
029-296-1976",https://www.pref.ibaraki.jp/keitai/odekake/kouen/shizumine.html,"3.8
(17)",Unknown,公園,36.5018132,140.4192785
